<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20210927;092500;175120.0000000;175190.0000000;175120.0000000;175170.0000000;316
20210927;092600;175170.0000000;175170.0000000;175130.0000000;175160.0000000;162
20210927;092700;175160.0000000;175190.0000000;175160.0000000;175190.0000000;91
20210927;092800;175190.0000000;175210.0000000;175170.0000000;175180.0000000;344
20210927;092900;175180.0000000;175190.0000000;175130.0000000;175160.0000000;354
20210927;093000;175150.0000000;175190.0000000;175140.0000000;175160.0000000;173
20210927;093100;175160.0000000;175180.0000000;175150.0000000;175150.0000000;97
20210927;093200;175180.0000000;175190.0000000;175160.0000000;175180.0000000;69
20210927;093300;175160.0000000;175190.0000000;175130.0000000;175150.0000000;229
20210927;093400;175140.0000000;175140.0000000;175050.0000000;175070.0000000;560
20210927;093500;175060.0000000;175090.0000000;175030.0000000;175080.0000000;294
20210927;093600;175070.0000000;175140.0000000;175070.0000000;175140.0000000;358
20210927;093700;175130.0000000;175140.0000000;175110.0000000;175130.0000000;138
20210927;093800;175120.0000000;175140.0000000;175110.0000000;175130.0000000;57
20210927;093900;175130.0000000;175140.0000000;175100.0000000;175110.0000000;118
20210927;094000;175110.0000000;175110.0000000;175080.0000000;175110.0000000;180
20210927;094100;175110.0000000;175110.0000000;175100.0000000;175110.0000000;42
20210927;094200;175100.0000000;175180.0000000;175090.0000000;175180.0000000;328
20210927;094300;175180.0000000;175190.0000000;175150.0000000;175180.0000000;128
20210927;094400;175180.0000000;175190.0000000;175150.0000000;175170.0000000;97
20210927;094500;175160.0000000;175230.0000000;175150.0000000;175200.0000000;339
20210927;094600;175210.0000000;175210.0000000;175160.0000000;175180.0000000;149
20210927;094700;175170.0000000;175190.0000000;175070.0000000;175100.0000000;491
20210927;094800;175090.0000000;175090.0000000;175040.0000000;175060.0000000;290
20210927;094900;175070.0000000;175090.0000000;175050.0000000;175050.0000000;208
20210927;095000;175050.0000000;175090.0000000;175050.0000000;175070.0000000;278
20210927;095100;175080.0000000;175090.0000000;175040.0000000;175070.0000000;113
20210927;095200;175070.0000000;175090.0000000;175070.0000000;175080.0000000;35
20210927;095300;175080.0000000;175110.0000000;175080.0000000;175100.0000000;139
20210927;095400;175100.0000000;175140.0000000;175100.0000000;175120.0000000;114
20210927;095500;175140.0000000;175150.0000000;175020.0000000;175050.0000000;491
20210927;095600;175060.0000000;175060.0000000;174910.0000000;174950.0000000;651
20210927;095700;174950.0000000;175000.0000000;174920.0000000;175000.0000000;365
20210927;095800;175010.0000000;175080.0000000;175000.0000000;175050.0000000;226
20210927;095900;175060.0000000;175130.0000000;175040.0000000;175080.0000000;294
20210927;100000;175080.0000000;175280.0000000;175010.0000000;175180.0000000;3143
20210927;100100;175190.0000000;175210.0000000;175010.0000000;175070.0000000;1316
20210927;100200;175090.0000000;175240.0000000;175080.0000000;175200.0000000;1510
20210927;100300;175200.0000000;175240.0000000;175070.0000000;175120.0000000;1009
